State,UnitID,InstitutionName,Control,TotalEnrollment,SFA1819,SFA1718_RV,SFA1617_RV,SFA1516_RV,SFA1415_RV,SFA1314_RV,SFA1213_RV,SFA1112_RV,SFA1011_RV,SFA0910_RV,IC2018_AY,IC2017_AY,IC2016_AY,IC2015_AY,IC2014_AY,IC2013_AY,IC2012_AY,IC2011_AY_RV,IC2010_AY_RV,IC2009_AY_RV,PercentUndergradAid
FL,,Herzing University-Winter Park,2,537,8200,6449,10393,8130,7114,11797,9197,10799,10539,11906,14000,13850,13830,13670,13340,12020,12020,11900,11660,16043,100
FL,,Hillsborough Community College,1,23183,5307,5375,5364,5310,5511,5578,5977,5345,5172,4355,2506,2506,2506,2506,2506,2506,2506,2423,2264,2097,72
FL,,Hobe Sound Bible College,2,220,4269,3969,3984,4706,3950,2583,2509,2629,4900,3929,6595,6595,6320,6320,5920,5700,5480,5232,5100,4940,79
FL,,Hodges University,2,853,5226,5577,5142,5426,6296,6498,6342,6008,5866,6235,14180,13940,13700,13220,13220,12740,12260,11780,11420,11420,92
FL,,Hollywood Institute,3,156,5067,5271,6968,7323,8289,8684,8740,11258,10333,10079,,,,,,,,,,,100
FL,,Hollywood Institute of Beauty Careers,3,239,4994,5729,6067,6765,2644,3301,4924,4259,3969,2890,,,,,,,,,,,99
FL,,Hollywood Institute of Beauty Careers-Casselberry,3,317,5585,5803,6051,7075,5425,5487,,,,,,,,,,,,,,,97
FL,,Hollywood Institute of Beauty Careers-West Palm Beach,3,227,7588,6272,6192,6286,5107,4749,,,,,,,,,,,,,,,92
FL,,Hope College of Arts and Sciences,3,158,6961,5801,4700,,,,,,,,,,,,,,,,,,71
FL,,Immokalee Technical College,1,359,,,,,,,,,,,,,,,,,,3078,2710,,88
FL,,Indian River State College,1,16686,3575,3735,3741,3577,3863,3394,3546,3599,3361,3751,2764,2764,2764,2764,2764,2764,2764,2634,2452,2246,67
FL,,Installer Institute,3,48,2351,,,,,,,,,,,,,,,,,,,,34
FL,,InterAmerican Technical Institute,3,65,8870,1767,2768,,7500,,,,,,,6066,5604,3892,2550,,,,,,100
FL,,International Academy,3,132,6818,5699,4573,6528,5729,5866,6190,4863,5662,8446,,,,,,,,,,,67
FL,,International Hair and Barber Academy,3,36,,8750,8000,7623,7617,,,,,,,,,,,,,,,,
FL,,International Training Careers,2,58,7077,7110,7149,6742,6162,7146,5963,6152,6585,4474,,,,,,,,,,,97
FL,,Jacksonville University,2,2920,8417,7052,8387,8643,7647,7660,6754,7694,11520,10658,36670,35260,33930,32620,31370,29900,29100,27900,26600,25300,98
FL,,Johnson & Wales University-North Miami,2,1315,7008,7501,8292,7298,12563,8451,8500,7712,7800,7335,32441,31508,30746,29576,28539,27456,26412,25407,24429,23214,100
FL,,Johnson University Florida,2,199,5491,4694,6807,5695,6765,6895,7689,5721,6650,6128,16060,14920,14270,14270,14270,12470,10472,10472,9070,8470,100
FL,,Jose Maria Vargas University,3,328,,,,,,,,3787,,,10480,10480,10480,10480,10480,8360,6320,4688,,,
FL,,Kaizen Beauty Academy,3,36,6818,7622,7396,6467,5874,140,2321,,,,,,,,,,,,,,100
FL,,KCK Beauty & Barber Academy,3,8,7653,11250,,,,,,,,,,,,,,,,,,,57
FL,,Keiser University-Ft Lauderdale,2,16877,13577,12991,12144,8665,7295,10507,10702,11557,12392,9800,20208,19224,18368,17664,16936,16284,15664,15064,14176,14176,89
FL,,L3 Commercial Training Solutions Airline Academy,3,107,6209,9731,15765,15919,14527,8541,3739,12662,97500,,,,,,,,,70024,,,47
FL,,La Belle Beauty Academy,3,321,8149,8149,8149,7459,6791,6355,3484,3484,3484,3385,,,,,,,,,,,30
FL,,La Belle Beauty School,3,237,7537,7537,7537,7537,7537,7500,5500,3500,3500,3500,,,,,,,,,,,63
FL,,Lake Technical College,1,748,,,,,,,,,,,,,,,,,,,,,55
FL,,Lake-Sumter State College,1,4812,4033,3858,4277,4179,5516,3829,3132,3021,3484,3238,3172,3172,3172,3172,3172,3172,3142,2997,2760,2556,86
FL,,Latin Beauty Academy,3,134,6766,5396,3694,4315,5850,,,,,,,,,,,,,,,,57
FL,,Lee Professional Institute,3,14,5815,4526,5875,6096,6333,2140,,,,,,,,,,,,,,,100
FL,,Lindsey Hopkins Technical College,1,783,,,,,,,,,,,,,,,,,,,,,77
FL,,Lively Technical College,1,752,,,,,,,,,,,,,,,,,,,,,94
FL,,Loraines Academy & Spa,3,88,5358,5107,7162,6280,7167,6455,5669,8240,5373,6224,,,,,,,,,,,68
FL,,Lorenzo Walker Technical College,1,741,,,,,,,,,,,,,,,,,,,,,60
FL,,Lynn University,2,2232,7552,8830,8308,8749,7613,8118,8113,6948,6162,7773,38210,37510,36650,35200,35050,33600,32600,31700,30900,30100,99
FL,,M-DCPS The English Center,1,172,,,,,,,,,,,,,,,,,,,,,84
FL,,Manatee Technical College,1,1132,,,,,,,,,,,,,,,,,,,,,94
FL,,Marion Technical College,1,336,,,,,,,,,,,,,,,,,,,,,88
FL,,McDougle Technical  Institute,3,238,8500,9796,9500,8357,7928,8167,,,,,,,,,,,,,,,100
FL,,Med Academy,3,63,8051,7879,6700,5695,,,,,,,,,,,,,,,,,100
FL,,Medical Institute of Palm Beach,3,172,3338,3338,3259,3828,5249,4305,4500,4184,4104,4108,,,,,,,,,,,84
FL,,Medical Prep Institute of Tampa Bay,3,245,,7060,6231,,,,,,,,,,,,,,,,,,
FL,,Mercy Hospital School of Practical Nursing-Plantation General Hospital,3,117,,,,,,,,,,,,,,,,,,,,,50
FL,,Meridian College,3,233,7648,7523,7538,6325,6295,5615,4725,3943,3500,8029,,,,,,,,,,,97
FL,,Merryfield School of Pet Grooming,3,73,5889,6333,5666,6487,,,,,,,,,,,,,,,,,55
FL,,Miami Ad School-Wynwood,3,148,,,,,,,,,,,19400,19400,19400,19400,17400,17400,17400,17400,17400,17400,
FL,,Miami Dade College,1,54973,5229,5636,5750,2631,2973,3340,3521,3755,1867,1613,2838,2838,2834,2834,3486,3426,3366,3164,2847,2586,84
FL,,Miami Lakes Educational Center and Technical College,1,623,,,,,,,,,,2582,,,,,,,,,,,88
FL,,Miami Media School,3,92,8330,8214,8947,7431,9373,,,,,,,,,,,,,,,,93
FL,,Miami Regional University,3,346,8986,4536,4585,8849,7607,9330,10173,6913,4352,4358,,,,,,,,,,,99
FL,,Millennia Atlantic University,3,105,,,,4875,5289,,3540,14459,5749,,11156,10844,10340,9332,8372,7820,7400,7400,,,100
FL,,More Tech Institute,3,68,5966,4736,3030,2562,3414,4626,,,,,,,,,,,,,,,100
FL,,National Aviation Academy of Tampa Bay,3,710,12814,11296,9999,10979,10659,10802,12191,12935,11756,10616,,,,,,,,,,,94
FL,,National Personal Training Institute,3,119,4667,5108,5005,4700,,,,,,,,,,,,,,,,,71
FL,,National Personal Training Institute-Tampa,3,36,4288,5096,4956,,,,,,,,,,,,,,,,,,67
FL,,New College of Florida,1,808,5329,5528,5491,5449,5255,5471,4853,3913,4374,4071,6916,6916,6916,6916,6916,6866,6783,6060,5364,4784,99
FL,,New Concept Massage and Beauty School,3,36,2100,4100,3500,3500,3689,3500,3752,3752,3250,1913,,,,,,,,,,,85
FL,,New Professions Technical Institute,3,54,9465,9343,5126,5126,4290,4620,4759,4625,3972,4101,,,,,,,,,,,100
FL,,North Florida College,1,1229,,,,,,,,,,,3054,3054,3054,3054,3054,3054,3054,2806,2640,2466,88
FL,,North Florida Cosmetology Institute Inc,3,121,7766,7839,6934,7906,6456,6830,6891,7155,7238,7782,,,,,,,,,,,83
FL,,North Florida Technical College,1,73,,,,,,,,,,,,,,,,,,,,,75
FL,,Northwest Florida State College,1,5497,5377,2529,2912,2655,3474,3123,3182,3707,2745,3007,3133,3133,3123,3123,3124,3064,3004,2851,2569,2272,77
FL,,Nouvelle Institute,3,77,,,,,,,,,,,,,,,,,,,,,100
FL,,Nova Southeastern University,2,4904,7393,7417,7764,6914,8244,8399,8724,7255,6987,7184,30900,29880,28736,27660,26700,25430,24414,23214,22150,21100,100
FL,,Okaloosa Technical College,1,336,,,,,,,,,,,,,,,,,,,,,90
FL,,Orange Technical College-Mid Florida Campus,1,2388,,,,,,,,,,,,,,,,,,,,,37
FL,,Orange Technical College-Orlando Campus,1,1068,,,,,,,,,,,,,,,,,,,,,35
FL,,Orange Technical College-Westside Campus,1,1594,,,,,,,,,,,,,,,,,,,,,68
FL,,Orange Technical College-Winter Park Campus,1,1081,,,,,,,,,,,,,,,,,,,,,96
FL,,Osceola Technical College,1,655,,,,,,,,,,,,,,,,,,,,,64
FL,,Palm Beach Academy of Health & Beauty,3,71,4621,4840,5148,5378,5580,4804,4937,5125,6340,7667,,,,,,,,,,,65
FL,,Palm Beach Atlantic University,2,2855,6983,6747,6692,6204,6772,6949,7995,6268,6380,7935,31450,29950,28520,27150,26274,25532,24800,24100,23400,22700,100
FL,,Palm Beach State College,1,31816,3735,3642,4053,3943,3498,4548,4490,4007,3782,3591,2444,2444,2444,2444,2378,2378,2378,2324,2158,1990,74
FL,,Parisian Spa Institute,3,128,,,2199,4343,6272,3584,,,,,,,,,,,,,,,0
FL,,Pasco-Hernando State College,1,11525,4544,4745,4698,4317,4381,4527,4534,4741,4305,4328,3155,3155,3155,3155,3155,3095,3035,2844,2634,2439,70
FL,,Paul Mitchell the School-Fort Myers,3,128,8252,8995,9131,7926,10308,8690,8936,7466,,,,,,,,,,,,,87
FL,,Paul Mitchell the School-Jacksonville,3,188,8966,8398,8710,8251,9478,9055,8815,8095,8067,8369,,,,,,,,,,,81
FL,,Paul Mitchell the School-Miami,3,131,7689,8121,8841,8104,10144,10977,9733,9733,8765,,,,,,,,,,,,69
FL,,Paul Mitchell the School-Orlando,3,250,8103,8029,9397,8670,8791,8916,7750,7057,7480,7440,,,,,,,,,,,94
FL,,Paul Mitchell the School-Tampa,3,218,7499,7604,8242,8511,8234,7683,6807,6026,7264,7841,,,,,,,,,,,89
FL,,Pensacola School of Massage Therapy & Health Careers,3,25,5724,5309,3976,4009,4104,3059,3326,3482,3722,3066,,,,,,,,,,,82
FL,,Pensacola State College,1,9773,2235,2500,2311,2212,2310,2140,2146,1589,1333,1803,2704,2704,2704,2704,2704,2704,2704,2540,2179,2018,75
FL,,Pets Playground Grooming School,3,7,3160,2723,,,,,,,,,,,,,,,,,,,20
FL,,PiBerry Institute,3,54,7863,8378,6328,7754,,,,,,,,,,,,,,,,,70
FL,,Pinellas Technical College-Clearwater,1,520,11750,6800,4000,,,,,,,,,,,,,,,,,,51
FL,,Pinellas Technical College-St. Petersburg,1,474,3413,6936,6333,,,,,,,,,,,,,,,,,,50
FL,,Polk State College,1,10591,4340,4085,4250,4662,4946,4951,5059,3497,2772,1750,3366,3366,3366,3366,3366,3366,3306,3114,2789,2585,74
FL,,Polytechnic University of Puerto Rico-Miami,2,73,10000,9500,,,6200,7419,8054,8292,9455,9850,12525,12090,11940,11925,11925,11895,11895,11895,11820,11790,100
FL,,Polytechnic University of Puerto Rico-Orlando,2,165,5667,5500,5500,3667,5500,5500,5500,7300,6833,5135,12030,11580,11085,10915,10920,10920,10920,10920,10920,10410,100
FL,,Praxis Institute,3,407,4130,4440,4440,4446,4150,4150,4150,4150,4150,4745,,,,,,,,,,,82
FL,,Premiere International College,3,,,,,,,,,,,,,,,,,,,,,,
FL,,Prestige Health & Beauty Sciences Academy,3,30,7355,9567,6491,6189,6149,6347,,,,,,,,,,,,,,,32
FL,,Professional Hands Institute,3,17,,4454,4128,2515,2592,4466,4800,4472,4800,,,,,,,,,,,6100,
FL,,Radford M Locklin Technical College,1,644,,,,,,,,,,,,,,,,,2502,2280,2198,1868,59
FL,,Rasmussen College-Florida,3,8743,7568,7935,6969,5382,7913,8277,8537,8536,8084,7115,10935,10935,9360,9360,10764,10764,12620,12620,13520,13160,88
FL,,Remington College-Heathrow Campus,2,325,9228,7762,5757,4700,6184,10815,9461,8053,8291,,13634,11901,11901,11901,14250,14250,14250,14250,,,85
FL,,Ridge Technical College,1,305,,,,,,,,,,,3919,3918,3919,3630,3630,3030,2949,2742,2385,2120,87
FL,,Ringling College of Art and Design,2,1561,12260,9550,9837,11139,8491,8882,9698,8211,8508,9242,46420,44560,43040,42020,40040,38540,36640,34840,32290,28880,95
FL,,Riveroak Technical College,1,182,,,,,,,,,,,,,,,,,,,,,92
FL,,Robert Fiance Beauty Schools,3,102,325,8254,8223,8752,8692,9914,7629,6206,6622,7586,,,,,,,,,,,80
FL,,Robert Morgan Educational Center and Technical College,1,660,,,,,,,,,,,,,,,,,,,,,71
FL,,Rollins College,2,2571,8657,6952,7517,7205,8588,7653,8182,6865,6141,6361,49760,48335,46520,44760,43080,41460,39900,38400,37640,36220,95
FL,,SABER College,2,145,9850,5372,10178,7650,10257,10815,8597,6716,6138,14750,,,,,,,,,,,90
FL,,SAE Institute of Technology-Miami,3,111,6415,6445,6689,7733,10835,10674,8605,6898,,,,,,,,,,,,,91
FL,,Saint John Vianney College Seminary,2,43,,,,,,,,20000,19875,,21000,21000,21100,21100,21100,21100,17100,17000,17000,17000,22
FL,,Saint Johns River State College,1,7503,5322,4509,5159,5291,5204,5244,5491,5282,5358,4555,2830,2839,2880,2830,2998,2998,2760,2556,2434,2318,64
FL,,Saint Leo University,2,8662,6707,6473,7432,4545,6627,6765,7241,6427,5885,6303,23020,22220,21440,20830,20420,19920,19370,18870,18150,17346,100
FL,,Saint Vincent de Paul Regional Seminary,2,0,,,,,,,,,,,,,,,,,,,,,
FL,,San Ignacio University,3,236,2750,,2674,4278,7100,,,,,,10400,10400,10350,10250,,,,,,,100
FL,,Santa Fe College,1,14324,2465,2155,4847,4805,4902,4821,5380,5705,5579,4103,2563,2563,2563,2539,2539,2532,2457,2457,2167,2031,67
FL,,Sarasota School of Massage Therapy,3,94,8407,8343,8805,8438,7637,7600,7696,6020,7436,7458,,,,,,,,,,,94
FL,,Schiller International University,3,35,5435,487,7916,10673,,8967,9500,11462,8127,10981,14360,14360,14360,21540,21540,21540,20610,18360,17640,17640,50
FL,,Seminole State College of Florida,1,18104,4465,4513,4341,4520,4503,4952,4900,4875,5050,4767,3131,3131,3131,3131,3131,3131,3131,3131,2904,2743,66
FL,,Shear Excellence Hair Academy,3,140,7047,7417,7069,7519,6866,9667,9493,8184,6824,6522,,,,,,,,,,,94
FL,,Shear Finesse Beauty Academy,3,15,3787,3798,6556,5214,1608,5240,8705,,,,,,,,,,,,,,100
FL,,Sheridan Technical College,1,1801,,,,,,,,,,,,,,,,,,,,,41
FL,,South Dade Technical College-South Dade Skills Center Campus,1,113,,,,,,,,,,,,,,,,,,,,,89
FL,,South Florida Bible College and Theological Seminary,2,200,,,9500,,,,9500,9405,9525,,6900,6660,6560,6200,6200,5130,5028,5015,5005,5005,0
FL,,South Florida Institute of Technology,3,1424,6998,5693,1681,1571,1529,1382,1371,1337,,,,,,,,,,,,,100
FL,,South Florida State College,1,2910,3534,4337,5499,3083,2817,3965,2936,2551,3296,3207,3165,3165,3165,3165,3175,3175,3160,3011,2790,2580,83
FL,,South University-Tampa,3,541,7461,8802,7626,6262,6538,9744,8795,7493,7973,10922,17014,17014,17330,16761,16360,16360,16360,15910,15285,19580,95
FL,,South University-West Palm Beach,3,556,8500,8833,6567,7237,6872,8404,8252,7235,7297,11650,17014,17014,17306,16761,16360,16360,16360,15910,15285,14810,100
FL,,Southeastern College-West Palm Beach,3,540,13840,12739,11486,13322,5184,12523,9495,9220,10427,8915,19819,19024,18288,17584,16856,16204,15664,15064,14176,14176,88
FL,,Southeastern University,2,7704,6212,6287,6339,6625,7053,7368,7062,10629,10701,10597,25870,25360,24160,22840,22202,19986,18596,17718,16430,15000,99
FL,,Southern Technical College,3,858,6336,4429,5766,8426,8738,8213,7732,9714,6445,8044,12924,14400,14940,14400,13860,13860,13860,13500,11880,11340,95
FL,,Southern Technical College,3,1341,6485,6631,6801,6050,6960,7306,7903,7965,10937,6931,,,,,,,,,,,96
FL,,St Petersburg College,1,29183,5697,5400,5466,5297,5740,5929,6168,6049,6308,5714,2682,3352,3385,3352,3292,3232,3172,2988,2822,2614,73
FL,,St. Thomas University,2,2696,7654,5670,6587,9335,10178,10488,8917,7615,7744,8381,31830,29730,28800,27960,27150,26370,25110,23910,22770,21690,97
FL,,State College of Florida-Manatee-Sarasota,1,10229,3766,3430,3768,4035,3875,4001,3971,4543,5608,6760,3074,3074,3074,3074,3074,3074,3074,3074,2847,2640,73
FL,,Stetson University,2,3150,8240,8226,8997,7942,8206,7968,7875,7253,6403,7428,46030,44490,43240,41590,40040,38330,36644,35078,33424,31770,100
FL,,Strayer University-Florida,3,1702,,,,7807,7621,5064,11043,3611,6665,9056,13380,13857,12975,12975,12975,15495,14985,14805,14085,,0
FL,,Summit Salon Academy,3,167,8072,6969,9427,7409,7989,6158,7944,5533,8870,5032,,,,,,,,,,,90
FL,,Summit Salon Academy-Gainesville,3,68,6045,5946,6237,6905,6500,6505,6233,6194,5983,6019,,,,,,,,,,,82
FL,,Suncoast Technical College,1,1102,,,,,,,,,,,,,,,,,,,,,49
FL,,Suncoast Technical Education Center,1,54,,,,,,,,,,,,,,,,,,,,,24
FL,,Sunstate Academy,2,312,6991,6942,6865,7983,7968,6365,5681,6115,5481,5878,,,,,,,,,,,92
FL,,Sunstate Academy,2,359,6589,8533,7045,6681,8032,8553,7378,6382,6092,5081,,,,,,,,,,,79
FL,,Sunstate Academy-Jones Technical Institute,2,307,7291,5503,7097,9182,6795,,,,,,13698,13065,13065,10725,,,,,,,93
FL,,Tallahassee Community College,1,11914,3688,3728,4027,4030,4161,5058,5252,5177,5369,4155,2026,2026,2026,2026,2026,2024,2017,2017,2214,1946,68
FL,,Talmudic College of Florida,2,21,,,,,,,3218,3661,4440,7083,13250,13250,13250,13250,12500,12500,12500,10500,10500,10500,63
FL,,Taylor College,3,135,10021,13480,8052,8500,10728,8391,8942,7936,8400,7648,11272,10418,11951,11216,14224,13138,6775,11792,,,80
FL,,Tenaj Salon Institute,3,103,10733,7912,9000,8594,10947,11110,9540,9180,7846,8361,,,,,,,,,,,91
FL,,The Baptist College of Florida,2,448,4973,5142,4472,6356,5246,5912,5212,4297,5106,5230,11400,11100,10800,10000,9700,9700,9400,9100,8800,8500,100
FL,,The Beauty Institute,3,25,,,,,,,,,,,,,,,,,,,,,97
FL,,The College of the Florida Keys,1,862,4981,5304,4972,5342,4982,5227,6133,5242,5511,7688,3276,3276,3276,3276,3276,3276,3276,3074,2847,2677,60
FL,,The Salon Professional Academy-Delray Beach,3,24,7081,11382,,,,,,,,,,,,,,,,,,,75
FL,,The Salon Professional Academy-Ft Myers,3,48,6929,8833,9447,8833,7688,9500,7423,8335,6222,7136,,,,,,,,,,,88
FL,,The Salon Professional Academy-Melbourne,3,94,5196,6471,6148,6187,8774,5234,4865,5264,5686,7008,,,,,,,,,,,75
FL,,The Training Domain,3,5,6875,6266,,,,,,,,,,,,,,,,,,,100
FL,,The University of Tampa,2,8441,8298,7980,8312,7960,7724,7372,6743,6912,6755,6881,29208,28426,27740,27044,26330,25772,25222,23976,23218,22482,97
FL,,The University of West Florida,1,9733,6046,6488,6530,6504,7472,5774,5805,5383,4949,4789,6360,6360,6360,6360,6360,6357,6238,4701,4154,3649,90
FL,,Tom P Haney Technical Center,1,438,,,,,,,,,1593,,,,,,,,,,,,70
FL,,Traviss Technical College,1,296,,,,,,,,,,,3251,3251,3251,3251,3251,3251,3152,2845,2845,2845,72
FL,,Treasure Coast Technical College,1,72,,,,,,,,,,,,,,,,,,,,,90
FL,,Trendsetters School of Beauty & Barbering,3,52,9500,9500,9500,9500,9500,9500,8517,8430,9553,3684,,,,,,,,,,,100
FL,,Trinity Baptist College,2,339,6361,6454,6817,6309,5885,6241,4962,4649,4329,4148,12140,11640,11040,11040,10110,9840,9040,8730,7950,7950,98
FL,,Trinity College of Florida,2,205,6782,6500,5929,5964,7875,6274,6643,4961,5903,6593,16340,16340,15690,15690,14660,13320,12608,12154,11824,11200,97
FL,,Trinity International University-Florida,2,144,5444,,,,,,,5125,,,13680,12450,12310,11950,,,11058,10650,,10372,50
FL,,Tulsa Welding School-Jacksonville,3,894,6734,8024,7337,7210,6674,7084,7074,6655,6055,6667,,,,,,,,,,,92
FL,,Tulsa Welding School-Jacksonville,3,178,6379,5740,5630,5633,5017,6334,6322,6590,,,,,,,,16125,16485,,,,77
FL,,Ultimate Medical Academy-Clearwater,2,18893,6963,7173,6982,7144,3905,3703,4810,8266,5715,8653,,,,,,,,,,,100
FL,,Ultrasound Medical Institute,3,98,4799,5922,,,3300,4098,4639,,,,,,,,,,,,,,68
FL,,Unilatina International College,3,84,,,,,9500,,,,,,8907,8907,8907,8907,,,,,,,0
FL,,Universal Career School,3,473,6500,6500,6500,6500,7500,7500,6500,6500,5500,1742,,,,,,,,,,,96
FL,,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,3,2081,8307,8128,8397,8301,9064,9470,9121,8503,8014,9315,,,,,,,,,,,92
FL,,Universal Trinity College,2,,,,,,,,,,,,,,,,,,,,,,
FL,,University of Central Florida,1,58821,6391,6359,6303,6152,5988,5694,5646,5582,5554,5375,6368,6368,6368,6368,6368,6317,6247,5584,5021,4526,92
FL,,University of Florida,1,35491,5783,6387,6118,6099,5850,5854,5684,5380,4984,4954,6381,6381,6381,6381,6313,6263,6143,5657,5044,4373,92
FL,,University of Florida-Online,1,3585,5896,6057,5533,5753,3583,,,,,,3876,3876,3876,3876,3876,,,,,,90
FL,,University of Fort Lauderdale,2,69,5500,5057,4100,,,,1750,,3899,,7410,7410,7410,7410,7410,7410,,7410,7410,,100
FL,,University of Miami,2,11117,7909,7127,6977,8552,8635,8039,7355,7399,7810,8499,50226,48484,47004,45724,44350,42852,41220,39654,37836,36188,74
FL,,University of North Florida,1,14583,5997,6072,6488,6358,6090,6101,6027,5506,5124,5440,6394,6394,6394,6394,6385,6353,6235,5627,4909,4193,84
FL,,University of Phoenix-Florida,3,222,,9500,9500,8385,8609,8518,,,,,,9920,9840,9840,10540,,,,,,
FL,,University of South Florida-Main Campus,1,32240,7528,7678,8898,8491,8236,7489,7160,7484,6620,5806,6410,6410,6410,6410,6410,6410,6334,5800,5198,4577,93
FL,,University of South Florida-Sarasota-Manatee,1,1917,5826,4763,6256,4167,5816,5705,,,,,5587,5587,5587,5587,5587,5587,,,,,84
FL,,University of South Florida-St Petersburg,1,4153,7897,7134,9045,8701,8533,8818,8455,7695,7081,5723,5821,5821,5821,5821,5821,5820,5716,5200,4615,3707,85
FL,,UR Beauty & Barber Academy,3,35,6028,6410,,,,,,,,,,,,,,,,,,,77
FL,,Valencia College,1,46521,4990,4573,4492,4385,4733,5119,5269,5487,5438,5148,2474,2474,2474,2474,2474,2378,2378,2972,2752,2673,75
FL,,Warner University,2,910,6241,6504,6975,6786,7718,7973,7609,7711,6684,6291,21694,21216,20712,19754,18966,18430,17480,16660,15980,15320,100
FL,,Webber International University,2,613,6300,6345,6753,6530,6731,7191,8463,7238,6653,6516,26116,25358,25358,24792,24034,21050,20418,19670,18742,17850,99
FL,,West Coast University-Miami,3,854,7737,11524,7107,4083,9500,,,,,,21432,21331,20350,20704,24575,,,,,,100
FL,,William T McFatter Technical College,1,1104,,,,,,,,,,,,,,,,,,,,,39
FL,,Withlacoochee Technical College,1,65,,,,,,,,,,,,,,,,,,,,,74
FL,,World Class Academy of Beauty Careers,3,14,6432,10691,9104,,,,,,,,,,,,,,,,,,100
FL,,Yeshivah Gedolah Rabbinical College,2,34,,,,,,,,,,,8300,8400,8400,8400,8400,8400,8400,8500,8500,8500,100
